Source,WM/Reuters,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,IMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Publication date,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Series ID,FXRUSD,FXRTWI,FXRCR,FXRJY,FXREUR,FXRSKW,FXRUKPS,FXRSD,FXRIRE,FXRTB,FXRNZD,FXRNTD,FXRMR,FXRIR,FXRVD,FXRUAED,FXRPNGK,FXRHKD,FXRCD,FXRSARD,FXRSARY,FXRSF,FXRSK,FXRPHP,FXRSDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Mar-2011,0.9910,73.5,6.5133,80.13,0.7094,1122.70,0.6168,1.2668,44.82,30.20,1.3529,29.25,3.0295,8702,20667,3.6394,2.5574,7.7257,0.9759,6.9061,3.7165,0.9086,6.3624,,0.6297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Mar-2011,0.9794,72.5,6.4346,77.42,0.7033,1114.17,0.6111,1.2558,44.34,29.72,1.3565,28.98,3.0004,8616,20433,3.5968,2.5275,7.6416,0.9720,6.9961,3.6731,0.8815,6.3346,,0.6204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Mar-2011,0.9936,73.7,6.5289,81.25,0.7061,1120.28,0.6150,1.2645,44.80,30.12,1.3633,29.36,3.0250,8717,20722,3.6490,2.5641,7.7499,0.9769,7.0148,3.7264,0.8999,6.3379,,0.6265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Mar-2011,1.0018,74.0,6.5777,81.07,0.7068,1127.93,0.6179,1.2710,45.12,30.35,1.3652,29.62,3.0445,8762,20913,3.6791,2.5853,7.8125,0.9824,7.0051,3.7571,0.9063,6.2709,,0.6317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Mar-2011,1.0060,74.2,6.5973,81.47,0.7076,1127.98,0.6172,1.2736,45.24,30.41,1.3619,29.73,3.0512,8762,21010,3.6945,2.5961,7.8453,0.9848,6.9682,3.7727,0.9093,6.3064,,0.6332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Mar-2011,1.0101,74.5,6.6246,81.71,0.7125,1133.89,0.6168,1.2772,45.42,30.55,1.3621,29.88,3.0596,8802,21104,3.7096,2.6067,7.8734,0.9913,6.9798,3.7881,0.9125,6.3794,,0.6338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-2011,1.0129,74.8,6.6469,82.06,0.7191,1137.28,0.6239,1.2806,45.36,30.70,1.3587,29.97,3.0691,8835,21159,3.7199,2.6139,7.8955,0.9934,7.0285,3.7986,0.9221,6.4188,,0.6377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-2011,1.0207,75.2,6.6951,82.68,0.7203,1136.65,0.6333,1.2866,45.59,30.87,1.3609,30.11,3.0884,8889,21307,3.7485,2.6341,7.9558,0.9955,7.0175,3.8279,0.9271,6.4484,,0.6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-2011,1.0260,75.9,6.7316,83.88,0.7298,1143.32,0.6406,1.2955,45.93,31.09,1.3660,30.26,3.1052,8945,21438,3.7680,2.6477,8.0030,1.0068,7.0513,3.8477,0.9457,6.5694,,0.6466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-2011,1.0256,75.8,6.7320,83.76,0.7276,1142.26,0.6402,1.2949,45.90,31.11,1.3642,30.24,3.1040,8934,21415,3.7665,2.6467,7.9980,1.0013,7.0484,3.8462,0.9389,6.5529,,0.6491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-2011,1.0325,76.4,6.7729,85.67,0.7335,1141.17,0.6456,1.3038,46.20,31.33,1.3600,30.52,3.1249,8997,21579,3.7919,2.6577,8.0449,1.0047,7.0871,3.8720,0.9538,6.5628,,0.6532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Mar-2011,1.0334,76.3,6.7727,85.60,0.7309,1137.15,0.6420,1.3028,46.21,31.28,1.3592,30.46,3.1271,9000,21593,3.7952,2.6600,8.0488,1.0035,7.0524,3.8756,0.9485,6.5320,,0.6541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Apr-2011,1.0345,76.4,6.7718,86.47,0.7300,1130.86,0.6447,1.3050,46.07,31.31,1.3571,30.35,3.1318,8999,21626,3.7992,2.6560,8.0493,1.0029,7.0136,3.8796,0.9523,6.5397,,0.6525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Apr-2011,1.0385,76.6,6.7918,87.42,0.7297,1128.54,0.6428,1.3089,46.17,31.41,1.3494,30.38,3.1420,9001,21710,3.8139,2.6628,8.0759,0.9992,6.9562,3.8946,0.9596,6.5309,,0.6569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Apr-2011,1.0328,76.3,6.7550,87.13,0.7272,1125.86,0.6408,1.3025,45.85,31.20,1.3427,30.21,3.1268,8952,21560,3.7930,2.6414,8.0321,0.9993,6.9421,3.8732,0.9524,6.5522,,0.6518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Apr-2011,1.0356,76.5,6.7780,88.32,0.7259,1125.44,0.6340,1.3060,45.83,31.23,1.3416,30.03,3.1337,8958,21644,3.8032,2.6486,8.0503,0.9966,6.9308,3.8837,0.9592,6.5348,,0.6542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Apr-2011,1.0465,77.2,6.8485,89.16,0.7315,1139.12,0.6424,1.3195,46.32,31.53,1.3477,30.30,3.1679,9078,21877,3.8433,2.6765,8.1353,1.0064,6.9833,3.9245,0.9607,6.6185,,0.6589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Apr-2011,1.0522,77.5,6.8783,89.55,0.7313,1139.53,0.6424,1.3223,46.35,31.61,1.3445,30.52,3.1813,9108,21949,3.8642,2.6876,8.1734,1.0052,6.9971,3.9460,0.9598,6.6128,,0.6629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Apr-2011,1.0564,77.7,6.9061,89.56,0.7309,1145.45,0.6457,1.3265,46.71,31.76,1.3488,30.57,3.1911,9129,22005,3.8796,2.6915,8.2063,1.0090,7.0161,3.9616,0.9593,6.5418,,0.6633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Apr-2011,1.0438,76.8,6.8315,87.63,0.7247,1141.66,0.6401,1.3150,46.32,31.49,1.3413,30.40,3.1625,9039,21742,3.8334,2.6594,8.1134,1.0020,7.0185,3.9144,0.9447,6.5702,,0.6539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-2011,1.0478,77.0,6.8457,88.25,0.7236,1139.95,0.6437,1.3166,46.61,31.58,1.3305,30.46,3.1727,9074,21909,3.8480,2.6696,8.1469,1.0068,7.0496,3.9295,0.9413,6.5773,,0.6566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-2011,1.0534,77.2,6.8805,87.96,0.7262,1144.99,0.6448,1.3154,46.82,31.75,1.3257,30.53,3.1823,9120,22009,3.8686,2.6838,8.1920,1.0115,7.1525,3.9505,0.9385,6.5556,,0.6591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Apr-2011,1.0524,77.2,6.8733,87.56,0.7273,1147.01,0.6445,1.3095,46.83,31.71,1.3234,30.55,3.1804,9114,21995,3.8649,2.6745,8.1826,1.0123,7.2002,3.9467,0.9401,6.5341,,0.6597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Apr-2011,1.0563,77.4,6.8974,87.58,0.7350,1149.78,0.6488,1.3144,46.78,31.83,1.3312,30.71,3.1923,9158,22082,3.8793,2.6810,8.2139,1.0164,7.2092,3.9613,0.9455,6.5632,,0.6610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Apr-2011,1.0463,76.9,6.8358,86.26,0.7357,1141.98,0.6441,1.3076,46.70,31.51,1.3342,30.50,3.1703,9088,21878,3.8425,2.6522,8.1413,1.0106,7.1692,3.9237,0.9373,6.5978,,0.6574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-2011,1.0583,77.5,6.9060,87.72,0.7353,1145.29,0.6474,1.3128,46.99,31.77,1.3342,30.68,3.1924,9160,22129,3.8866,2.6725,8.2320,1.0103,7.1800,3.9688,0.9507,6.5575,,0.6650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-2011,1.0769,78.4,7.0193,88.28,0.7369,1163.27,0.6539,1.3295,47.69,32.22,1.3398,31.13,3.2399,9283,22534,3.9549,2.7058,8.3686,1.0199,7.2888,4.0386,0.9536,6.5625,,0.6720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-2011,1.0835,78.7,7.0577,88.50,0.7379,1169.58,0.6569,1.3334,48.10,32.43,1.3431,31.25,3.2256,9345,22391,3.9792,2.7088,8.4211,1.0290,7.2188,4.0633,0.9460,6.5824,,0.6732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Apr-2011,1.0925,79.1,7.1028,89.28,0.7360,1170.34,0.6536,1.3393,48.43,32.63,1.3546,31.38,3.2371,9371,22440,4.0122,2.7177,8.4871,1.0361,7.2176,4.0972,0.9513,6.5892,,0.6778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Apr-2011,1.0900,78.9,7.0753,88.91,0.7344,1168.04,0.6542,1.3376,48.36,32.60,1.3598,31.26,3.2406,9345,22487,4.0030,2.6914,8.4721,1.0375,7.2024,4.0878,0.9515,6.5375,,0.6730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2011,1.0939,79.2,7.0994,89.23,0.7395,1165.28,0.6561,1.3388,48.47,32.69,1.3580,31.37,3.2522,9353,22584,4.0173,2.6943,8.4964,1.0372,7.1973,4.1025,0.9504,6.6072,,0.6748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-May-2011,1.0919,78.9,7.0918,88.36,0.7360,1167.08,0.6562,1.3375,48.42,32.67,1.3554,31.20,3.2397,9334,22542,4.0100,2.6762,8.4819,1.0339,7.2213,4.0950,0.9443,6.5670,,0.6727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-May-2011,1.0829,78.5,7.0358,87.58,0.7312,1163.90,0.6572,1.3315,48.24,32.53,1.3654,30.95,3.2263,9267,22384,3.9770,2.6412,8.4141,1.0334,7.1980,4.0612,0.9351,6.5716,,0.6696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-May-2011,1.0741,77.7,6.9751,86.44,0.7223,1156.54,0.6500,1.3214,47.84,32.30,1.3541,30.72,3.2078,9198,22148,3.9446,2.6070,8.3478,1.0290,7.1557,4.0282,0.9228,6.5332,,0.6627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-May-2011,1.0698,77.8,6.9491,86.12,0.7348,1158.97,0.6525,1.3211,47.92,32.32,1.3590,30.66,3.2094,9184,22059,3.9288,2.5966,8.3151,1.0324,7.1840,4.0122,0.9298,6.6335,,0.6594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-May-2011,1.0767,78.3,6.9935,86.80,0.7486,1165.20,0.6566,1.3267,48.10,32.52,1.3574,30.79,3.2177,9214,22196,3.9542,2.6133,8.3675,1.0360,7.2112,4.0379,0.9430,6.7517,,0.6696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-May-2011,1.0749,78.2,6.9807,86.52,0.7523,1163.42,0.6566,1.3265,48.07,32.46,1.3589,30.77,3.2204,9201,22175,3.9476,2.5995,8.3541,1.0365,7.2411,4.0311,0.9416,6.7514,,0.6718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-May-2011,1.0866,79.0,7.0545,87.92,0.7545,1168.04,0.6642,1.3365,48.57,32.68,1.3654,30.99,3.2398,9283,22406,3.9905,2.6278,8.4444,1.0389,7.3265,4.0750,0.9560,6.7589,,0.6801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-May-2011,1.0617,77.5,6.8994,86.10,0.7478,1152.05,0.6494,1.3141,47.53,32.10,1.3426,30.36,3.1846,9069,21871,3.8991,2.5676,8.2526,1.0215,7.3235,3.9816,0.9426,6.7075,,0.6635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-May-2011,1.0670,77.8,6.9356,86.02,0.7495,1159.62,0.6560,1.3236,47.89,32.26,1.3418,30.53,3.2072,9128,21980,3.9186,2.5804,8.2941,1.0273,7.3740,4.0015,0.9455,6.7251,,0.6716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-May-2011,1.0554,77.3,6.8673,85.45,0.7487,1151.65,0.6521,1.3188,47.55,31.98,1.3463,30.38,3.2095,9043,21773,3.8760,2.5524,8.2058,1.0229,7.4100,3.9581,0.9421,6.7378,,0.6618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-May-2011,1.0606,77.7,6.9003,86.35,0.7478,1154.36,0.6544,1.3226,47.81,32.13,1.3570,30.58,3.2290,9093,21949,3.8951,2.5649,8.2481,1.0333,7.4056,3.9775,0.9386,6.7184,,0.6686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-May-2011,1.0631,77.7,6.9137,86.24,0.7453,1156.55,0.6533,1.3198,47.90,32.14,1.3476,30.60,3.2244,9095,22091,3.9042,2.5648,8.2648,1.0328,7.3620,3.9868,0.9355,6.6986,,0.6689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-May-2011,1.0641,77.8,6.9207,86.92,0.7462,1155.99,0.6586,1.3182,47.86,32.18,1.3442,30.64,3.2226,9100,22096,3.9079,2.5641,8.2721,1.0320,7.3476,3.9906,0.9373,6.7011,,0.6687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-May-2011,1.0665,77.9,6.9260,87.20,0.7444,1154.86,0.6569,1.3173,47.92,32.28,1.3468,30.67,3.2101,9103,22109,3.9167,2.5699,8.2908,1.0310,7.3205,3.9996,0.9410,6.6489,,0.6703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-May-2011,1.0557,77.5,6.8615,86.56,0.7505,1158.84,0.6520,1.3157,47.75,32.08,1.3360,30.48,3.2209,9042,21853,3.8771,2.5439,8.2090,1.0319,7.3543,3.9591,0.9291,6.7084,,0.6635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-May-2011,1.0547,77.4,6.8548,86.33,0.7497,1153.21,0.6544,1.3154,47.73,32.06,1.3252,30.48,3.2205,9036,21758,3.8734,2.5353,8.2026,1.0299,7.3745,3.9553,0.9332,6.6986,,0.6678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-May-2011,1.0462,76.9,6.7939,85.61,0.7454,1152.23,0.6472,1.3093,47.44,31.87,1.3225,30.27,3.2092,8982,21604,3.8422,2.5149,8.1371,1.0266,7.3482,3.9234,0.9209,6.6703,,0.6606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-May-2011,1.0611,77.6,6.8847,86.76,0.7479,1154.64,0.6502,1.3182,48.05,32.26,1.3079,30.64,3.2255,9101,21933,3.8969,2.5507,8.2584,1.0357,7.4274,3.9793,0.9227,6.6603,,0.6705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-May-2011,1.0684,77.9,6.9351,86.63,0.7501,1155.80,0.6503,1.3226,48.32,32.45,1.3060,30.77,3.2335,9150,21998,3.9237,2.5529,8.3156,1.0435,7.3894,4.0066,0.9168,6.6661,,0.6727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-May-2011,1.0683,77.7,6.9268,86.31,0.7489,1154.03,0.6485,1.3190,48.20,32.40,1.3069,30.75,3.2263,9134,22007,3.9233,2.5527,8.3103,1.0431,7.3926,4.0063,0.9104,6.6705,,0.6707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-May-2011,1.0709,77.8,6.9399,87.15,0.7447,1155.61,0.6479,1.3196,48.22,32.46,1.2993,30.75,3.2272,9141,22002,3.9329,2.5528,8.3301,1.0407,7.3951,4.0161,0.9140,6.6191,,0.6723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jun-2011,1.0748,78.0,6.9630,87.39,0.7444,1154.87,0.6529,1.3218,48.26,32.56,1.3069,30.73,3.2298,9178,22133,3.9472,2.5560,8.3611,1.0401,7.3086,4.0307,0.9166,6.6141,,0.6714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jun-2011,1.0621,77.3,6.8857,85.99,0.7394,1148.08,0.6498,1.3142,47.74,32.19,1.3080,30.43,3.2113,9066,21858,3.9006,2.5258,8.2652,1.0404,7.2435,3.9830,0.8945,6.6496,,0.6639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Jun-2011,1.0666,77.4,6.9118,86.05,0.7369,1152.14,0.6528,1.3149,47.82,32.35,1.3089,30.57,3.2158,9103,21924,3.9171,2.5305,8.2960,1.0437,7.1686,3.9999,0.9004,6.6196,,0.6650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Jun-2011,1.0741,77.7,6.9594,86.27,0.7334,1158.26,0.6540,1.3211,48.07,32.53,1.3168,30.79,3.2223,9137,22105,3.9446,2.5483,8.3541,1.0530,7.1957,4.0281,0.8959,6.5993,,0.6696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Jun-2011,1.0681,77.4,6.9210,85.78,0.7310,1156.00,0.6531,1.3153,47.79,32.35,1.3057,30.64,3.2185,9098,21971,3.9226,2.5251,8.3086,1.0459,7.2394,4.0056,0.8918,6.5856,,0.6630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Jun-2011,1.0671,77.2,6.9115,85.41,0.7273,1152.52,0.6498,1.3118,47.58,32.34,1.3045,30.62,3.2120,9086,21961,3.9189,2.5138,8.3026,1.0431,7.1725,4.0018,0.8925,6.5556,,0.6613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Jun-2011,1.0581,76.6,6.8550,84.73,0.7239,1145.92,0.6448,1.3028,47.30,32.21,1.2940,30.40,3.1933,9021,21776,3.8859,2.4867,8.2341,1.0379,7.1183,3.9680,0.8854,6.5352,,0.6564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Jun-2011,1.0598,76.8,6.8661,84.92,0.7311,1147.66,0.6494,1.3047,47.37,32.23,1.2848,30.50,3.1990,9029,21800,3.8921,2.4849,8.2478,1.0331,7.1552,3.9744,0.8927,6.6283,,0.6580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Jun-2011,1.0636,77.2,6.8894,85.41,0.7369,1151.45,0.6481,1.3114,47.61,32.41,1.3014,30.61,3.2238,9081,21878,3.9061,2.4850,8.2776,1.0364,7.1945,3.9886,0.8915,6.7098,,0.6652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Jun-2011,1.0707,77.7,6.9372,86.18,0.7427,1159.51,0.6541,1.3186,47.84,32.61,1.3131,30.87,3.2442,9146,22040,3.9321,2.4900,8.3343,1.0374,7.2379,4.0152,0.9078,6.7912,,0.6677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jun-2011,1.0527,76.9,6.8265,85.03,0.7457,1147.18,0.6515,1.3070,47.26,32.24,1.3119,30.49,3.2107,9037,21691,3.8660,2.4368,8.2056,1.0316,7.2000,3.9478,0.8984,6.8692,,0.6599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jun-2011,1.0522,76.8,6.8056,84.83,0.7440,1142.53,0.6530,1.3049,47.30,32.21,1.3097,30.44,3.2097,9049,21644,3.8642,2.4356,8.2069,1.0356,7.2128,3.9460,0.8943,6.8327,,0.6634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jun-2011,1.0543,76.8,6.8266,84.58,0.7409,1144.55,0.6540,1.3044,47.42,32.23,1.3064,30.51,3.2051,9051,21824,3.8719,2.4405,8.2161,1.0358,7.1535,3.9538,0.8959,6.8011,,0.6612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jun-2011,1.0562,76.8,6.8325,84.71,0.7363,1139.32,0.6509,1.3050,47.45,32.29,1.3027,30.59,3.2024,9086,21811,3.8789,2.4449,8.2289,1.0333,7.1536,3.9610,0.8908,6.7571,,0.6634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-2011,1.0593,76.9,6.8472,85.03,0.7361,1137.58,0.6523,1.3055,47.47,32.27,1.3031,30.60,3.2054,9108,21843,3.8903,2.4521,8.2510,1.0306,7.1312,3.9725,0.8916,6.7335,,0.6628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jun-2011,1.0550,76.7,6.8251,84.80,0.7379,1135.76,0.6581,1.3029,47.39,32.19,1.2923,30.47,3.2014,9076,21754,3.8745,2.4421,8.2177,1.0271,7.1642,3.9565,0.8882,6.7330,,0.6603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jun-2011,1.0540,76.7,6.8235,84.85,0.7396,1136.95,0.6583,1.3022,47.37,32.32,1.2960,30.45,3.2021,9067,21697,3.8708,2.4398,8.2090,1.0317,7.2067,3.9527,0.8840,6.7923,,0.6633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jun-2011,1.0425,76.2,6.7529,84.14,0.7376,1131.79,0.6542,1.2956,47.01,32.18,1.2986,30.17,3.1901,8989,21491,3.8286,2.4132,8.1197,1.0326,7.1974,3.9096,0.8723,6.8000,,0.6558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Jun-2011,1.0445,76.2,6.7581,84.37,0.7320,1131.82,0.6550,1.2984,47.03,32.36,1.2993,30.23,3.1870,9007,21517,3.8359,2.4122,8.1333,1.0313,7.1877,3.9172,0.8726,6.7416,,0.6575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Jun-2011,1.0564,76.9,6.8296,85.63,0.7350,1137.69,0.6603,1.3084,47.47,32.53,1.2987,30.53,3.2099,9103,21746,3.8796,2.4397,8.2213,1.0355,7.2282,3.9617,0.8776,6.8111,,0.6643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Jun-2011,1.0739,77.8,6.9410,86.33,0.7405,1146.87,0.6667,1.3204,48.04,33.00,1.2953,30.84,3.2421,9230,22112,3.9439,2.4801,8.3581,1.0389,7.2864,4.0273,0.8927,6.7834,,0.6724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2011,1.0715,77.6,6.9280,86.48,0.7383,1143.02,0.6669,1.3140,47.79,32.94,1.2960,30.75,3.2247,9159,22062,3.9351,2.4632,8.3392,1.0311,7.2487,4.0184,0.9033,6.7478,,0.6695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Jul-2011,1.0727,77.6,6.9338,86.61,0.7385,1140.87,0.6671,1.3143,47.70,32.67,1.2944,30.77,3.2197,9145,22098,3.9395,2.4547,8.3474,1.0290,7.2230,4.0229,0.9095,6.7064,,0.6702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Jul-2011,1.0675,77.4,6.9060,86.50,0.7376,1138.33,0.6658,1.3108,47.49,32.56,1.2880,30.72,3.2132,9119,21991,3.9204,2.4428,8.3071,1.0267,7.1950,4.0034,0.9062,6.6947,,0.6670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Jul-2011,1.0730,77.7,6.9379,86.83,0.7421,1141.19,0.6681,1.3153,47.64,32.67,1.2940,30.87,3.2233,9156,22104,3.9406,2.4554,8.3498,1.0324,7.2272,4.0240,0.9022,6.7215,,0.6704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Jul-2011,1.0731,77.9,6.9406,86.89,0.7497,1141.72,0.6725,1.3164,47.67,32.56,1.2985,30.93,3.2300,9164,22106,3.9410,2.4556,8.3528,1.0372,7.2382,4.0243,0.9016,6.8238,,0.6735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Jul-2011,1.0773,78.1,6.9657,87.56,0.7513,1138.87,0.6753,1.3140,47.79,32.58,1.2941,30.98,3.2254,9180,22176,3.9564,2.4652,8.3851,1.0332,7.1994,4.0401,0.9109,6.8152,,0.6770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Jul-2011,1.0719,77.7,6.9306,86.57,0.7549,1133.96,0.6698,1.3091,47.55,32.45,1.2845,30.88,3.2189,9140,22081,3.9366,2.4529,8.3426,1.0341,7.2146,4.0199,0.8989,6.8813,,0.6743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Jul-2011,1.0606,77.2,6.8635,85.00,0.7597,1130.71,0.6687,1.3029,47.40,32.26,1.2940,30.67,3.2120,9070,21827,3.8951,2.4270,8.2645,1.0304,7.2846,3.9775,0.8899,7.0058,,0.6697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
